subject,evidence1,evidence2,evidence3,evidence4,evidence5,evidence6,evidence7,evidence8,evidence9,evidence10,evidence11,evidence12,meanEvidence,groundTruthBinaryHappy,responseHappy,responseSad,responseAIHappy,responseAISad,changeMind,finalResponseSad,finalResponseHappy
43,33,21,20,13,15,3,29,3,10,6,37,33,18.58333333,0,0,1,0,1,0,1,0
43,40,44,32,4,27,24,46,3,33,44,36,11,28.66666667,1,1,0,1,0,0,0,1
43,3,26,34,37,37,41,11,38,17,11,33,10,24.83333333,0,0,1,0,1,0,1,0
43,25,32,34,13,3,49,43,46,3,33,13,5,24.91666667,0,1,0,1,0,0,0,1
43,34,45,1,16,21,28,7,33,32,14,40,15,23.83333333,0,0,1,0,1,0,1,0
43,12,48,41,40,19,9,24,32,21,45,21,11,26.91666667,1,0,1,0,1,0,1,0
43,30,4,1,18,23,14,14,11,25,48,12,42,20.16666667,0,0,1,0,1,0,1,0
43,16,26,16,44,21,25,33,49,46,25,38,2,28.41666667,1,1,0,1,0,0,0,1
43,35,43,39,30,29,13,25,11,14,21,30,7,24.75,0,0,1,0,1,0,1,0
43,36,13,3,46,47,47,46,20,42,24,42,39,33.75,1,1,0,1,0,0,0,1
43,12,10,6,5,49,33,33,9,36,2,10,5,17.5,0,0,1,0,1,0,1,0
43,20,49,22,35,47,37,26,44,36,14,50,3,31.91666667,1,1,0,1,0,0,0,1
43,23,49,11,6,23,22,14,49,35,25,4,32,24.41666667,0,0,1,0,1,0,1,0
43,23,31,12,21,31,31,20,27,33,43,15,22,25.75,1,0,1,0,1,0,1,0
43,34,41,18,38,27,4,47,13,12,49,9,33,27.08333333,1,0,1,0,1,0,1,0
43,22,4,23,36,41,46,11,47,27,3,50,1,25.91666667,1,0,1,0,1,0,1,0
43,1,25,42,24,41,21,42,35,15,13,11,47,26.41666667,1,1,0,1,0,0,0,1
43,29,36,3,32,2,46,50,12,6,40,48,40,28.66666667,1,0,1,1,0,0,1,0
43,48,18,21,27,11,15,15,2,3,14,38,47,21.58333333,0,0,1,0,1,0,1,0
43,50,7,42,7,33,22,28,46,16,32,1,9,24.41666667,0,0,1,0,1,0,1,0
43,32,16,41,46,48,6,38,21,40,46,31,11,31.33333333,1,1,0,0,1,0,0,1
43,31,43,6,8,7,27,24,8,28,12,42,39,22.91666667,0,0,1,0,1,0,1,0
43,12,43,11,11,49,17,7,27,36,2,25,17,21.41666667,0,0,1,0,1,0,1,0
43,6,48,7,3,11,8,15,3,44,28,1,20,16.16666667,0,0,1,0,1,0,1,0
43,14,24,40,9,37,49,33,47,34,2,43,2,27.83333333,1,1,0,1,0,0,0,1
43,7,3,23,45,18,24,45,43,31,41,42,22,28.66666667,1,1,0,1,0,0,0,1
43,22,30,32,14,37,12,36,9,16,1,10,19,19.83333333,0,1,0,0,1,0,0,1
43,1,36,11,1,10,18,15,33,30,17,4,27,16.91666667,0,0,1,0,1,0,1,0
43,6,10,32,29,6,15,8,25,10,33,45,39,21.5,0,0,1,0,1,0,1,0
43,23,24,18,2,21,14,44,25,30,9,8,22,20,0,0,1,0,1,0,1,0
43,16,8,12,21,22,38,26,40,37,30,21,44,26.25,1,0,1,1,0,0,1,0
43,43,9,1,37,44,25,25,8,26,17,49,1,23.75,0,1,0,0,1,0,0,1
43,46,8,24,44,41,42,4,41,45,6,34,14,29.08333333,1,0,1,0,1,0,1,0
43,1,18,47,26,34,18,25,35,11,5,29,35,23.66666667,0,1,0,0,1,0,0,1
43,44,8,19,28,8,14,9,41,11,24,29,25,21.66666667,0,0,1,0,1,0,1,0
43,5,43,27,7,10,9,47,10,6,45,17,37,21.91666667,0,0,1,0,1,0,1,0
44,41,32,42,33,21,6,7,49,38,24,50,36,31.58333333,1,0,1,0,1,NaN,1,0
44,24,41,49,25,20,2,28,35,43,33,37,23,30,1,0,1,0,1,NaN,1,0
44,21,30,9,8,7,23,26,21,22,26,35,15,20.25,0,1,0,0,1,NaN,0,1
44,48,35,1,21,29,18,20,25,22,3,8,2,19.33333333,0,1,0,0,1,NaN,0,1
44,45,21,35,40,31,17,33,31,27,10,34,48,31,1,0,1,0,1,NaN,1,0
44,47,37,46,14,47,17,46,1,5,22,32,49,30.25,1,1,0,1,0,NaN,0,1
44,32,11,28,11,8,24,46,26,41,46,47,4,27,1,1,0,1,0,NaN,0,1
44,50,39,27,19,18,19,23,11,22,1,48,25,25.16666667,0,1,0,0,1,NaN,0,1
44,47,22,6,31,48,38,19,43,10,27,48,19,29.83333333,1,1,0,1,0,NaN,0,1
44,47,46,33,2,4,17,50,5,11,37,38,40,27.5,1,0,1,1,0,NaN,1,0
44,22,27,47,38,27,40,7,20,34,4,23,36,27.08333333,1,0,1,0,1,NaN,1,0
44,19,36,8,16,10,34,9,4,19,32,30,30,20.58333333,0,1,0,0,1,NaN,0,1
44,29,18,31,23,27,32,4,11,2,50,31,30,24,0,0,1,0,1,NaN,1,0
44,36,38,44,7,34,24,29,47,38,7,25,39,30.66666667,1,0,1,1,0,NaN,1,0
44,19,37,11,17,38,15,8,29,1,17,4,46,20.16666667,0,0,1,0,1,NaN,1,0
44,45,40,16,14,5,26,27,3,18,29,8,21,21,0,1,0,0,1,NaN,0,1
44,50,24,43,16,3,12,27,19,7,11,49,27,24,0,0,1,0,1,NaN,1,0
44,28,27,49,30,45,50,37,14,11,41,15,31,31.5,1,1,0,1,0,NaN,0,1
44,20,37,8,32,44,28,37,17,1,34,38,27,26.91666667,1,1,0,1,0,NaN,0,1
44,22,33,20,28,24,19,47,40,49,1,20,21,27,1,0,1,1,0,NaN,1,0
44,46,50,14,26,24,13,8,15,32,39,43,42,29.33333333,1,0,1,0,1,NaN,1,0
44,38,20,31,45,37,26,25,5,1,10,49,6,24.41666667,0,1,0,0,1,NaN,0,1
44,40,6,48,7,2,40,19,32,12,18,24,35,23.58333333,0,1,0,0,1,NaN,0,1
44,24,10,30,3,24,45,15,44,34,3,18,25,22.91666667,0,1,0,0,1,NaN,0,1
44,48,47,16,42,28,38,7,20,43,20,25,50,32,1,1,0,0,1,NaN,0,1
44,18,15,39,27,16,9,45,34,3,33,36,12,23.91666667,0,0,1,0,1,NaN,1,0
44,32,46,15,23,20,14,33,17,38,37,27,31,27.75,1,0,1,0,1,NaN,1,0
44,5,29,39,38,1,9,28,1,22,29,7,6,17.83333333,0,0,1,0,1,NaN,1,0
44,15,18,24,28,50,35,24,8,35,46,16,2,25.08333333,0,0,1,0,1,NaN,1,0
44,47,50,22,35,26,14,14,9,22,37,19,4,24.91666667,0,0,1,0,1,NaN,1,0
44,42,31,8,37,31,20,44,36,28,1,38,6,26.83333333,1,1,0,1,0,NaN,0,1
44,37,2,13,37,46,10,27,23,8,13,16,18,20.83333333,0,0,1,0,1,NaN,1,0
44,2,49,11,11,29,21,22,1,5,42,13,47,21.08333333,0,0,1,0,1,NaN,1,0
44,39,49,4,19,29,14,3,48,15,22,36,17,24.58333333,0,0,1,0,1,NaN,1,0
44,29,23,27,1,1,10,43,26,8,42,7,50,22.25,0,1,0,0,1,NaN,0,1
44,3,4,35,9,23,13,44,31,8,31,26,1,19,0,1,0,0,1,NaN,0,1
44,27,41,21,48,27,6,36,7,17,48,33,26,28.08333333,1,0,1,0,1,NaN,1,0
44,31,45,26,17,37,29,45,50,8,49,32,19,32.33333333,1,1,0,1,0,NaN,0,1
44,27,13,7,23,28,1,4,28,12,6,9,19,14.75,0,0,1,0,1,NaN,1,0
44,14,49,38,14,5,41,24,28,43,38,35,33,30.16666667,1,0,1,1,0,NaN,1,0
44,19,5,36,28,31,37,18,34,13,14,24,20,23.25,0,1,0,0,1,NaN,0,1
44,27,10,2,26,31,49,23,16,8,18,14,28,21,0,1,0,1,0,NaN,0,1
44,17,7,16,38,35,22,35,6,1,48,12,27,22,0,0,1,0,1,NaN,1,0
44,26,30,28,10,30,28,43,10,6,50,23,20,25.33333333,0,1,0,1,0,NaN,0,1
44,49,20,44,43,4,22,14,9,1,49,20,40,26.25,1,0,1,0,1,NaN,1,0
44,10,31,25,3,27,16,2,22,48,48,9,9,20.83333333,0,0,1,0,1,NaN,1,0
44,4,1,29,16,25,37,37,42,29,14,32,47,26.08333333,1,1,0,1,0,NaN,0,1
44,15,15,39,36,14,12,28,47,41,32,3,47,27.41666667,1,0,1,0,1,NaN,1,0
44,49,27,33,17,5,41,7,8,30,32,43,3,24.58333333,0,1,0,0,1,NaN,0,1
44,25,33,21,27,41,9,50,50,33,3,2,14,25.66666667,1,1,0,1,0,NaN,0,1
44,9,20,43,14,20,31,7,15,23,50,13,45,24.16666667,0,1,0,0,1,NaN,0,1
44,36,36,12,15,37,39,23,4,10,19,48,4,23.58333333,0,1,0,0,1,NaN,0,1
44,6,26,41,32,2,49,49,1,25,9,17,13,22.5,0,1,0,1,0,NaN,0,1
44,20,6,25,34,14,22,6,1,43,2,19,32,18.66666667,0,0,1,0,1,NaN,1,0
44,30,21,42,43,44,28,25,30,29,25,16,36,30.75,1,0,1,1,0,NaN,1,0
44,46,2,9,15,8,49,16,2,15,21,45,25,21.08333333,0,1,0,0,1,NaN,0,1
44,28,3,48,36,22,32,23,23,37,39,22,41,29.5,1,0,1,1,0,NaN,1,0
44,28,21,14,37,45,49,10,14,10,32,2,43,25.41666667,0,1,0,1,0,NaN,0,1
44,15,32,25,26,27,40,42,20,32,1,9,30,24.91666667,0,1,0,1,0,NaN,0,1
44,6,50,9,20,18,44,4,17,26,12,21,5,19.33333333,0,0,1,0,1,NaN,1,0
44,40,21,38,30,26,37,37,15,49,25,22,45,32.08333333,1,1,0,1,0,NaN,0,1
44,25,29,47,4,16,2,41,18,36,41,49,4,26,1,0,1,0,1,NaN,1,0
44,33,18,4,7,9,17,14,3,41,10,5,40,16.75,0,0,1,0,1,NaN,1,0
44,19,40,23,40,43,27,5,25,10,5,4,47,24,0,0,1,0,1,NaN,1,0
44,29,17,28,4,28,19,32,22,3,32,6,39,21.58333333,0,0,1,0,1,NaN,1,0
44,9,11,29,9,49,12,40,24,42,42,38,37,28.5,1,1,0,0,1,NaN,0,1
44,45,25,10,19,49,2,2,50,26,42,34,38,28.5,1,0,1,0,1,NaN,1,0
44,36,4,6,8,30,48,23,13,14,11,5,33,19.25,0,0,1,0,1,NaN,1,0
44,23,48,3,15,29,19,28,28,14,12,29,10,21.5,0,0,1,0,1,NaN,1,0
44,24,38,44,28,23,50,47,23,39,45,42,32,36.25,1,1,0,1,0,NaN,0,1
44,31,39,46,17,9,45,41,49,34,23,6,2,28.5,1,1,0,1,0,NaN,0,1
44,23,30,37,14,6,2,41,37,41,19,49,8,25.58333333,1,0,1,0,1,NaN,1,0
44,4,14,5,37,4,34,5,50,46,29,19,2,20.75,0,1,0,0,1,NaN,0,1
44,28,18,18,27,10,4,22,23,29,9,45,15,20.66666667,0,0,1,0,1,NaN,1,0
44,31,25,33,46,27,2,22,17,5,48,28,17,25.08333333,0,0,1,0,1,NaN,1,0
44,15,23,44,9,25,10,18,35,6,29,42,34,24.16666667,0,0,1,0,1,NaN,1,0
44,14,46,42,25,28,22,10,31,22,45,44,35,30.33333333,1,0,1,0,1,NaN,1,0
44,44,1,33,14,40,6,43,27,30,50,33,15,28,1,0,1,0,1,NaN,1,0
44,3,16,50,30,22,33,31,26,29,48,43,49,31.66666667,1,0,1,1,0,NaN,1,0
44,15,47,45,43,21,3,28,38,37,40,46,18,31.75,1,0,1,0,1,NaN,1,0
44,19,32,14,24,21,13,25,49,28,44,17,36,26.83333333,1,0,1,0,1,NaN,1,0
44,37,50,28,35,45,47,5,20,34,8,42,7,29.83333333,1,1,0,1,0,NaN,0,1
44,24,19,1,49,26,34,26,37,34,18,22,34,27,1,1,0,1,0,NaN,0,1
44,7,50,18,37,11,45,8,24,21,1,18,36,23,0,1,0,0,1,NaN,0,1
44,31,14,43,19,7,23,14,34,50,17,13,24,24.08333333,0,0,1,0,1,NaN,1,0
44,49,2,40,40,22,30,29,50,46,9,38,4,29.91666667,1,0,1,1,0,NaN,1,0
44,14,1,23,16,6,4,46,31,17,43,9,44,21.16666667,0,1,0,0,1,NaN,0,1
44,5,49,42,36,43,2,35,49,36,30,6,26,29.91666667,1,1,0,0,1,NaN,0,1
44,2,21,24,34,42,36,17,14,47,49,18,8,26,1,0,1,0,1,NaN,1,0
44,43,13,6,40,2,3,32,11,37,35,28,38,24,0,0,1,0,1,NaN,1,0
44,33,18,42,17,13,45,5,49,20,6,33,42,26.91666667,1,1,0,0,1,NaN,0,1
44,22,17,28,27,29,45,42,36,13,6,19,2,23.83333333,0,1,0,1,0,NaN,0,1
44,32,15,43,35,41,17,42,47,32,19,21,21,30.41666667,1,1,0,1,0,NaN,0,1
44,6,11,35,37,46,25,24,48,33,22,43,30,30,1,0,1,1,0,NaN,1,0
44,33,36,12,24,35,42,6,17,48,18,15,39,27.08333333,1,1,0,0,1,NaN,0,1
44,40,28,21,49,50,24,11,45,5,14,6,45,28.16666667,1,0,1,0,1,NaN,1,0
44,26,22,4,47,35,49,10,33,15,10,2,47,25,0,1,0,1,0,NaN,0,1
44,11,30,13,21,25,14,14,36,2,26,29,6,18.91666667,0,0,1,0,1,NaN,1,0
44,11,45,3,44,49,11,32,19,39,33,27,16,27.41666667,1,0,1,0,1,NaN,1,0
44,29,34,23,24,22,6,9,15,38,45,32,49,27.16666667,1,0,1,0,1,NaN,1,0
44,11,23,30,2,1,27,40,6,46,37,45,6,22.83333333,0,0,1,0,1,NaN,1,0
44,8,38,45,11,49,48,19,40,14,16,23,13,27,1,1,0,1,0,NaN,0,1
44,2,31,7,8,47,29,37,42,50,2,31,11,24.75,0,0,1,1,0,NaN,1,0
44,22,34,23,47,23,32,19,29,48,19,45,12,29.41666667,1,1,0,1,0,NaN,0,1
44,20,14,22,13,47,19,22,3,29,23,38,13,21.91666667,0,0,1,0,1,NaN,1,0
44,23,24,2,21,6,1,14,37,40,10,36,20,19.5,0,0,1,0,1,NaN,1,0
44,12,2,47,32,22,37,48,3,36,29,15,34,26.41666667,1,1,0,1,0,NaN,0,1
44,20,26,18,5,24,49,29,34,46,3,23,34,25.91666667,1,1,0,1,0,NaN,0,1
44,10,49,35,22,49,19,38,33,19,46,46,8,31.16666667,1,1,0,1,0,NaN,0,1
44,46,22,12,13,50,42,23,50,29,22,44,45,33.16666667,1,1,0,1,0,NaN,0,1
44,10,19,9,18,30,45,44,2,13,27,1,15,19.41666667,0,1,0,1,0,NaN,0,1
44,39,41,11,38,36,21,33,19,9,43,41,44,31.25,1,0,1,1,0,NaN,1,0
44,4,35,23,23,1,5,41,10,47,19,8,50,22.16666667,0,0,1,0,1,NaN,1,0
44,13,31,20,6,14,25,26,46,50,41,2,45,26.58333333,1,0,1,0,1,NaN,1,0
44,10,41,38,40,29,39,1,18,42,27,10,24,26.58333333,1,1,0,0,1,NaN,0,1
44,27,32,50,2,25,17,25,14,17,33,29,17,24,0,0,1,0,1,NaN,1,0
44,26,18,30,24,10,42,1,1,18,48,49,37,25.33333333,0,1,0,0,1,NaN,0,1
44,20,12,5,34,42,6,10,2,17,28,45,49,22.5,0,0,1,0,1,NaN,1,0
44,18,33,47,44,42,34,37,48,10,41,46,11,34.25,1,1,0,1,0,NaN,0,1
44,32,19,37,27,30,38,26,2,23,7,34,15,24.16666667,0,1,0,0,1,NaN,0,1
44,37,5,9,26,23,29,41,20,29,6,7,16,20.66666667,0,1,0,0,1,NaN,0,1
44,36,33,27,23,1,16,27,43,16,5,35,49,25.91666667,1,0,1,0,1,NaN,1,0
44,1,12,24,32,33,32,28,40,29,50,3,26,25.83333333,1,0,1,1,0,NaN,1,0
44,29,24,4,13,24,11,44,31,17,47,28,15,23.91666667,0,0,1,0,1,NaN,1,0
44,4,5,18,49,47,34,1,46,40,14,13,11,23.5,0,1,0,0,1,NaN,0,1
44,15,13,7,44,17,27,22,4,13,44,26,12,20.33333333,0,0,1,0,1,NaN,1,0
44,41,20,26,48,24,35,49,29,3,3,42,42,30.16666667,1,1,0,1,0,NaN,0,1
44,23,33,33,24,41,47,29,28,22,42,6,36,30.33333333,1,1,0,1,0,NaN,0,1
44,49,30,27,17,9,15,34,37,4,2,33,43,25,0,0,1,0,1,NaN,1,0
44,4,29,45,20,3,13,32,8,41,24,3,32,21.16666667,0,0,1,0,1,NaN,1,0
44,47,16,28,28,50,46,10,41,4,32,43,1,28.83333333,1,1,0,1,0,NaN,0,1
44,2,24,18,34,46,10,44,43,21,19,8,48,26.41666667,1,1,0,0,1,NaN,0,1
44,47,40,2,12,42,18,29,43,45,14,45,46,31.91666667,1,0,1,0,1,NaN,1,0
44,1,27,8,35,48,39,24,32,44,40,2,24,27,1,1,0,1,0,NaN,0,1
44,32,14,40,34,13,36,43,22,50,34,47,5,30.83333333,1,1,0,1,0,NaN,0,1
44,36,28,7,42,26,41,33,16,45,22,9,17,26.83333333,1,1,0,1,0,NaN,0,1
44,45,1,42,31,33,7,47,34,25,39,30,46,31.66666667,1,1,0,0,1,NaN,0,1
44,36,19,26,25,24,11,9,31,19,50,42,21,26.08333333,1,0,1,0,1,NaN,1,0
44,34,44,35,13,16,29,16,45,50,3,39,24,29,1,0,1,0,1,NaN,1,0
44,42,40,22,42,2,39,11,27,9,9,13,14,22.5,0,1,0,0,1,NaN,0,1
44,18,33,9,34,38,6,46,2,31,45,18,9,24.08333333,0,1,0,0,1,NaN,0,1
44,12,10,40,13,15,30,18,32,42,8,10,7,19.75,0,0,1,0,1,NaN,1,0
44,5,1,37,25,27,38,43,36,19,12,8,9,21.66666667,0,1,0,1,0,NaN,0,1
44,4,11,49,39,9,33,22,8,6,37,6,5,19.08333333,0,1,0,0,1,NaN,0,1
44,31,37,29,38,4,32,29,48,22,28,13,38,29.08333333,1,0,1,1,0,NaN,1,0
44,41,2,16,29,2,32,13,18,32,5,5,43,19.83333333,0,1,0,0,1,NaN,0,1
44,41,10,13,11,22,12,50,33,9,24,41,27,24.41666667,0,1,0,0,1,NaN,0,1
44,6,30,16,11,20,34,18,20,24,41,17,3,20,0,0,1,0,1,NaN,1,0
44,25,21,23,41,21,23,8,41,45,1,28,31,25.66666667,1,0,1,0,1,NaN,1,0
44,22,28,24,50,50,41,8,25,43,9,44,1,28.75,1,1,0,0,1,NaN,0,1
44,46,8,24,44,41,42,4,41,45,6,34,14,29.08333333,1,1,0,0,1,0,0,1
44,10,35,48,36,1,24,22,19,37,44,23,14,26.08333333,1,0,1,0,1,0,1,0
44,30,14,19,48,13,2,43,36,41,36,30,25,28.08333333,1,0,1,0,1,0,1,0
44,20,10,21,33,38,14,37,31,9,22,37,19,24.25,0,0,1,0,1,0,1,0
44,39,4,37,31,19,20,46,27,19,28,15,30,26.25,1,1,0,0,1,0,0,1
44,29,47,14,31,27,27,24,37,12,43,43,18,29.33333333,1,0,1,1,0,1,0,1
44,12,20,49,8,23,2,21,1,33,30,1,46,20.5,0,0,1,0,1,0,1,0
44,14,39,1,40,25,19,36,4,9,37,41,42,25.58333333,1,0,1,0,1,0,1,0
44,7,43,32,23,43,37,42,10,40,27,22,26,29.33333333,1,1,0,1,0,0,0,1
44,26,50,48,40,23,13,26,27,34,3,30,13,27.75,1,0,1,0,1,0,1,0
44,30,4,6,41,15,3,19,31,39,48,42,21,24.91666667,0,0,1,0,1,0,1,0
44,40,3,2,17,39,11,37,19,19,50,26,33,24.66666667,0,0,1,0,1,0,1,0
44,15,38,48,5,4,4,5,31,9,27,9,12,17.25,0,0,1,0,1,0,1,0
44,3,26,34,37,37,41,11,38,17,11,33,10,24.83333333,0,0,1,0,1,0,1,0
44,7,36,12,40,24,6,5,27,5,49,19,30,21.66666667,0,0,1,0,1,0,1,0
44,12,48,41,40,19,9,24,32,21,45,21,11,26.91666667,1,0,1,0,1,0,1,0
44,39,14,44,31,47,15,45,3,29,39,5,36,28.91666667,1,0,1,0,1,0,1,0
44,16,26,20,18,28,50,2,19,44,19,21,16,23.25,0,1,0,0,1,0,0,1
44,5,20,6,31,33,44,25,50,32,12,47,3,25.66666667,1,1,0,1,0,0,0,1
44,26,27,34,2,24,49,12,8,20,20,5,44,22.58333333,0,1,0,0,1,0,0,1
44,17,3,36,9,37,45,29,48,2,49,24,47,28.83333333,1,1,0,1,0,0,0,1
44,30,4,1,18,23,14,14,11,25,48,12,42,20.16666667,0,0,1,0,1,0,1,0
44,12,37,23,3,13,12,30,45,41,40,37,40,27.75,1,0,1,0,1,0,1,0
44,5,44,20,18,44,11,10,29,2,42,50,18,24.41666667,0,0,1,0,1,0,1,0
44,7,3,16,1,47,40,45,44,1,26,33,39,25.16666667,0,1,0,1,0,0,0,1
44,15,49,26,24,41,5,39,22,43,6,18,8,24.66666667,0,1,0,0,1,0,0,1
44,4,41,42,41,15,37,22,12,20,36,19,37,27.16666667,1,0,1,1,0,1,0,1
44,3,14,6,48,1,48,41,16,2,9,17,23,19,0,1,0,1,0,0,0,1
44,40,20,12,4,17,42,36,9,42,38,32,26,26.5,1,1,0,1,0,0,0,1
44,14,24,40,9,37,49,33,47,34,2,43,2,27.83333333,1,1,0,1,0,0,0,1
44,12,26,23,41,37,9,39,38,31,5,2,45,25.66666667,1,1,0,0,1,0,0,1
44,26,35,26,24,40,13,34,49,36,50,48,38,34.91666667,1,0,1,0,1,0,1,0
44,48,25,17,14,14,10,40,13,34,40,18,41,26.16666667,1,0,1,0,1,0,1,0
44,9,16,15,14,24,4,25,42,43,49,16,45,25.16666667,0,0,1,0,1,0,1,0
44,27,20,43,47,47,12,39,10,29,3,41,11,27.41666667,1,0,1,0,1,0,1,0
44,23,34,36,20,10,11,1,48,45,12,6,15,21.75,0,0,1,0,1,0,1,0
44,12,47,14,20,32,31,5,24,32,23,36,21,24.75,0,0,1,0,1,0,1,0
44,49,11,46,5,4,39,37,4,4,43,29,3,22.83333333,0,1,0,1,0,0,0,1
44,16,8,12,21,22,38,26,40,37,30,21,44,26.25,1,0,1,1,0,0,1,0
44,22,8,10,26,6,18,41,20,1,16,7,7,15.16666667,0,1,0,0,1,0,0,1
44,29,20,37,6,11,35,12,28,1,26,45,11,21.75,0,0,1,0,1,0,1,0
44,29,39,24,22,49,40,39,17,42,33,1,17,29.33333333,1,1,0,1,0,0,0,1
44,1,48,43,47,27,3,35,11,41,19,23,9,25.58333333,1,1,0,0,1,0,0,1
44,44,48,35,50,4,11,6,7,50,25,18,12,25.83333333,1,0,1,0,1,0,1,0
44,50,41,25,13,7,35,38,18,29,46,46,9,29.75,1,1,0,1,0,0,0,1
44,29,36,3,32,2,46,50,12,6,40,48,40,28.66666667,1,1,0,1,0,0,0,1
44,16,23,23,8,18,45,40,18,20,49,42,23,27.08333333,1,1,0,1,0,0,0,1
44,28,17,15,31,41,40,50,3,6,39,45,36,29.25,1,1,0,1,0,0,0,1
44,14,1,41,25,6,45,17,26,49,35,36,3,24.83333333,0,1,0,1,0,0,0,1
44,28,27,33,49,30,37,7,26,21,42,43,29,31,1,1,0,0,1,0,0,1
44,41,16,3,15,50,27,29,32,14,7,28,37,24.91666667,0,0,1,0,1,0,1,0
44,19,31,15,26,17,33,45,19,39,41,31,35,29.25,1,0,1,1,0,1,0,1
44,49,3,18,9,39,40,10,40,44,26,5,45,27.33333333,1,1,0,0,1,0,0,1
44,44,18,19,35,18,37,28,37,27,25,48,2,28.16666667,1,1,0,1,0,0,0,1
44,31,43,6,8,7,27,24,8,28,12,42,39,22.91666667,0,0,1,0,1,0,1,0
44,21,4,30,42,49,17,44,42,1,37,14,2,25.25,0,0,1,0,1,0,1,0
44,16,26,16,44,21,25,33,49,46,25,38,2,28.41666667,1,0,1,1,0,0,1,0
44,17,25,11,9,48,1,8,50,5,23,9,8,17.83333333,0,0,1,0,1,0,1,0
44,8,42,50,14,7,26,26,43,25,34,2,50,27.25,1,0,1,1,0,0,1,0
44,32,16,41,46,48,6,38,21,40,46,31,11,31.33333333,1,1,0,0,1,0,0,1
44,30,47,21,9,2,34,7,9,50,14,37,49,25.75,1,0,1,0,1,0,1,0
44,6,45,39,17,38,35,39,20,11,23,9,28,25.83333333,1,1,0,1,0,0,0,1
44,20,8,45,43,44,24,27,43,23,39,9,12,28.08333333,1,0,1,1,0,0,1,0
44,1,44,9,44,18,29,23,5,35,19,50,42,26.58333333,1,0,1,0,1,0,1,0
44,26,19,17,38,48,2,8,5,48,18,38,46,26.08333333,1,0,1,0,1,0,1,0
44,24,49,12,4,42,28,48,21,25,4,30,12,24.91666667,0,1,0,1,0,0,0,1
44,14,39,13,2,43,2,36,32,33,18,46,12,24.16666667,0,0,1,0,1,0,1,0
44,27,24,27,15,14,27,9,17,50,37,24,21,24.33333333,0,0,1,0,1,0,1,0
44,43,9,1,37,44,25,25,8,26,17,49,1,23.75,0,0,1,0,1,0,1,0
44,29,47,28,15,10,5,40,4,24,48,1,50,25.08333333,0,0,1,0,1,0,1,0
44,50,15,40,50,41,33,36,18,21,34,47,24,34.08333333,1,0,1,1,0,0,1,0
44,21,35,13,23,42,14,34,49,6,44,32,29,28.5,1,0,1,0,1,0,1,0
44,7,3,23,45,18,24,45,43,31,41,42,22,28.66666667,1,1,0,1,0,0,0,1
44,22,4,23,36,41,46,11,47,27,3,50,1,25.91666667,1,0,1,0,1,0,1,0
44,30,27,2,15,38,17,37,44,25,35,44,17,27.58333333,1,1,0,0,1,0,0,1
44,37,12,50,11,26,32,15,47,42,14,10,9,25.41666667,0,0,1,0,1,0,1,0
44,27,47,24,40,7,49,12,23,38,22,31,14,27.83333333,1,1,0,1,0,0,0,1
44,7,33,32,16,33,14,23,14,24,26,3,49,22.83333333,0,0,1,0,1,0,1,0
44,7,1,16,13,17,43,20,7,50,37,14,18,20.25,0,1,0,0,1,0,0,1
44,8,45,3,13,39,18,16,13,13,23,17,20,19,0,0,1,0,1,0,1,0
44,31,2,29,16,4,14,25,7,15,37,1,48,19.08333333,0,0,1,0,1,0,1,0
44,3,5,23,50,31,31,47,6,19,8,37,17,23.08333333,0,1,0,1,0,0,0,1
44,28,47,24,15,27,24,21,36,33,35,6,40,28,1,0,1,0,1,0,1,0
44,16,10,32,32,39,35,17,40,10,47,44,27,29.08333333,1,1,0,1,0,0,0,1
44,25,16,25,27,11,38,17,2,15,1,3,13,16.08333333,0,1,0,0,1,0,0,1
44,24,35,30,49,13,11,17,1,40,23,23,31,24.75,0,0,1,0,1,0,1,0
44,35,12,2,5,34,28,23,48,28,2,17,48,23.5,0,0,1,0,1,0,1,0
44,37,12,38,49,8,49,15,19,18,33,5,39,26.83333333,1,1,0,0,1,0,0,1
44,25,32,34,13,3,49,43,46,3,33,13,5,24.91666667,0,1,0,1,0,0,0,1
44,34,45,1,16,21,28,7,33,32,14,40,15,23.83333333,0,1,0,0,1,0,0,1
44,25,22,12,15,49,29,49,32,24,45,28,20,29.16666667,1,1,0,1,0,0,0,1
44,21,3,46,42,49,29,24,25,34,38,30,32,31.08333333,1,0,1,1,0,0,1,0
44,19,47,22,17,25,48,42,21,18,13,14,7,24.41666667,0,1,0,1,0,0,0,1
44,19,23,3,29,35,26,23,6,48,9,9,1,19.25,0,0,1,0,1,0,1,0
44,47,48,10,21,34,43,47,32,42,25,29,39,34.75,1,1,0,1,0,0,0,1
44,25,1,3,11,28,38,25,24,17,48,21,38,23.25,0,1,0,1,0,0,0,1
44,22,30,32,14,37,12,36,9,16,1,10,19,19.83333333,0,1,0,0,1,0,0,1
44,34,48,50,10,29,7,17,32,34,26,14,23,27,1,0,1,0,1,0,1,0
44,19,35,10,5,3,45,13,30,11,5,20,40,19.66666667,0,1,0,0,1,0,0,1
44,40,44,32,4,27,24,46,3,33,44,36,11,28.66666667,1,1,0,1,0,0,0,1
44,34,41,18,38,27,4,47,13,12,49,9,33,27.08333333,1,1,0,0,1,0,0,1
44,19,20,46,4,31,47,39,8,11,5,35,20,23.75,0,1,0,1,0,0,0,1
